clientbankpartner_pin,partnerrolestart_date,day_0,day_1,day_2,day_3,day_4,day_5,day_6,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,partnerrolestart_date_year,partnerrolestart_date_month,partnerrolestart_date_day,partnerrolestart_date_dayofweek,clients_count,days_after_partnership,active_months,last_active_month_ago,avg_clients_monthly,median_clients_monthly,std_clients_monthly,var_clients_monthly,max_clients_monthly,max_zero_month,is_any_1_month,is_any_2_month,is_any_3_month,last_month_to_avg,last_month_to_all,avg_clients_count_per_ccode,0_oh,1_oh,2_oh,3_oh,4_oh,5_oh,2-1,3-2,4-3,5-4,6-5,7-6,8-7,9-8,10-9,11-10,12-11,13-12,14-13,15-14,16-15,17-16,18-17,max_diff,min_diff,avg_weekdays,median_weekdays,std_weekdays,var_weekdays,weekday2weekends,weekday2all,weekends2all,active_in_weekends,target
10078,2018-12-01,2.0,1.0,0.0,0.0,1.0,2.0,1.0,0,1,0,0,2,0,1,1,0,1,0,0,1,0,0,0,0,0,2018,12,1,5,7,609,6,6,0.5454545454545454,0.0,0.6555547773570889,0.42975206611570244,2,2,0,0,0,0.0,0.0,13.197445334487984,0,0,0,0,1,0,1,-1,0,2,-2,1,0,-1,1,-1,0,1,-1,0,0,0,0,2,-2,1.0,1.0,0.7559289460184544,0.5714285714285714,1.3333333333333333,0.5714285714285714,0.42857142857142855,1,1
188366,2019-10-01,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,2019,10,1,1,3,305,3,5,0.5,0.5,0.5,0.25,1,2,0,0,0,0.0,0.0,13.197445334487984,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,-1,0,1,0,-1,0,0,0,1,-1,0.42857142857142855,0.0,0.4948716593053935,0.24489795918367346,0.0,1.0,0.0,0,1
834,2020-05-01,20.0,18.0,11.0,9.0,0.0,9.0,14.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,16,23,2020,5,1,4,81,92,3,1,29.0,29.0,13.0,169.0,42,0,1,1,1,0.7931034482758621,0.2839506172839506,9.216780238500851,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,-26,7,42,-26,11.571428571428571,11.0,6.161102472242236,37.95918367346939,2.5217391304347827,0.7160493827160493,0.2839506172839506,1,0
976,2020-07-01,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2020,7,1,2,2,31,2,1,1.0,1.0,0.0,0.0,1,0,1,1,0,1.0,0.5,9.216780238500851,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0.2857142857142857,0.0,0.6998542122237653,0.4897959183673471,0.0,1.0,0.0,0,0
4795,2020-03-01,2.0,1.0,1.0,1.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1,2020,3,1,6,6,153,5,1,1.25,1.0,0.4330127018922193,0.1875,2,0,1,1,1,0.8,0.16666666666666666,9.216780238500851,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,-1,0,0,0,2,-1,0.8571428571428571,1.0,0.6388765649999398,0.4081632653061224,5.0,0.8333333333333334,0.16666666666666666,1,0
127585,2019-04-01,12.0,12.0,2.0,15.0,4.0,11.0,4.0,0,0,1,1,2,3,6,6,5,4,7,5,2,4,4,1,6,3,2019,4,1,0,60,488,16,1,3.8,4.0,1.973153144926499,3.893333333333333,7,0,1,1,1,0.7894736842105263,0.05,15.304347826086957,0,0,0,1,0,0,0,1,0,1,1,3,0,-1,-1,3,-2,-3,2,0,-3,5,-3,5,-3,8.571428571428571,11.0,4.716449719776907,22.24489795918367,3.0,0.75,0.25,1,0
4460,2020-07-01,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2020,7,1,2,2,31,1,1,0.0,0.0,0.0,0.0,0,0,1,0,0,0.0,1.0,9.216780238500851,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0.2857142857142857,0.0,0.45175395145262565,0.20408163265306126,0.0,1.0,0.0,0,0
11026,2020-03-01,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,2020,3,1,6,2,153,2,1,0.25,0.0,0.4330127018922193,0.1875,1,3,1,0,0,4.0,0.5,13.197445334487984,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,0,0,1,1,-1,0.2857142857142857,0.0,0.45175395145262565,0.20408163265306126,0.0,1.0,0.0,0,1
140701,2019-06-01,12.0,8.0,3.0,6.0,1.0,7.0,7.0,0,0,0,0,1,2,1,1,2,3,3,5,0,1,5,7,5,8,2019,6,1,5,44,427,13,1,2.769230769230769,2.0,2.043896962397911,4.177514792899408,7,1,1,1,1,2.888888888888889,0.18181818181818182,22.39424141749723,0,1,0,0,0,0,0,0,0,1,1,-1,0,1,1,0,2,-5,1,4,2,-2,3,4,-5,6.285714285714286,7.0,3.282607226593159,10.77551020408163,2.142857142857143,0.6818181818181818,0.3181818181818182,1,0
319316,2020-07-01,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2020,7,1,2,3,31,1,1,0.0,0.0,0.0,0.0,0,0,1,0,0,0.0,1.0,13.197445334487984,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0.42857142857142855,0.0,0.49487165930539345,0.24489795918367344,2.0,0.6666666666666666,0.3333333333333333,1,0
238982,2020-02-01,19.0,4.0,6.0,18.0,0.0,7.0,2.0,0,0,0,0,0,0,0,0,0,0,0,2,7,1,9,11,13,13,2020,2,1,5,56,182,7,1,7.166666666666667,8.0,4.412734098291242,19.47222222222222,13,0,1,1,1,1.813953488372093,0.23214285714285715,13.197445334487984,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,5,-6,8,2,2,0,8,-6,8.0,6.0,6.98978847012861,48.857142857142854,5.222222222222222,0.8392857142857143,0.16071428571428573,1,0
242528,2020-02-01,17.0,18.0,15.0,19.0,0.0,16.0,4.0,0,0,0,0,0,0,0,0,0,0,0,0,14,7,13,15,19,21,2020,2,1,5,89,182,6,1,13.6,14.0,3.8781438859330635,15.040000000000001,19,0,1,1,1,1.5441176470588236,0.23595505617977527,22.39424141749723,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,-7,6,2,4,2,14,-7,12.714285714285714,16.0,6.963461489687966,48.48979591836735,3.45,0.7752808988764045,0.2247191011235955,1,0
120476,2020-05-01,3.0,3.0,0.0,2.0,0.0,2.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,2,3,2020,5,1,4,10,92,4,1,2.3333333333333335,2.0,1.247219128924647,1.5555555555555556,4,0,1,1,1,1.2857142857142856,0.3,13.197445334487984,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,-2,1,3,-2,1.4285714285714286,2.0,1.2936264483053452,1.673469387755102,4.0,0.8,0.2,1,0
152431,2020-03-01,1.0,2.0,2.0,2.0,0.0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,6,2020,3,1,6,8,153,3,1,0.6666666666666666,1.0,0.4714045207910317,0.22222222222222224,1,1,1,1,0,9.0,0.75,13.197445334487984,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,1,5,5,-1,1.1428571428571428,1.0,0.8329931278350429,0.6938775510204082,7.0,0.875,0.125,1,0
293590,2020-05-01,30.0,25.0,26.0,21.0,0.0,7.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,80,2020,5,1,4,109,92,2,1,29.0,29.0,0.0,0.0,29,0,1,1,0,2.7586206896551726,0.7339449541284404,22.39424141749723,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,51,51,0,15.571428571428571,21.0,11.914662549710311,141.9591836734694,14.571428571428571,0.9357798165137615,0.06422018348623854,1,0
121235,2018-12-01,14.0,22.0,9.0,25.0,9.0,23.0,13.0,2,2,2,2,3,5,10,10,3,1,7,10,10,13,14,7,8,6,2018,12,1,5,115,609,18,1,6.411764705882353,7.0,4.116806636922987,16.94809688581315,14,0,1,1,1,0.9357798165137614,0.05217391304347826,22.39424141749723,0,1,0,0,0,0,0,0,0,1,2,5,0,-7,-2,6,3,0,3,1,-7,1,-2,6,-7,16.428571428571427,14.0,6.275966467568228,39.38775510204082,2.1944444444444446,0.6869565217391305,0.3130434782608696,1,0
4656,2020-07-01,3.0,2.0,1.0,0.0,0.0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,2020,7,1,2,7,31,2,1,4.0,4.0,0.0,0.0,4,0,1,1,0,0.75,0.42857142857142855,9.216780238500851,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,-1,4,-1,1.0,1.0,1.0690449676496976,1.1428571428571428,6.0,0.8571428571428571,0.14285714285714285,1,0
218115,2019-12-01,46.0,31.0,22.0,31.0,5.0,21.0,16.0,0,0,0,0,0,0,0,0,0,7,14,9,27,21,18,29,14,33,2019,12,1,6,172,244,9,1,17.375,16.0,7.431983248097374,55.234375,29,0,1,1,1,1.8992805755395683,0.19186046511627908,13.197445334487984,0,0,0,0,1,0,0,0,0,0,0,0,0,0,7,7,-5,18,-6,-3,11,-15,19,19,-15,24.571428571428573,22.0,12.057684483433825,145.3877551020408,3.6486486486486487,0.7848837209302325,0.21511627906976744,1,0
319680,2020-07-01,1.0,3.0,0.0,1.0,0.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,2020,7,1,2,7,31,2,1,1.0,1.0,0.0,0.0,1,0,1,1,0,6.0,0.8571428571428571,13.197445334487984,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,5,0,1.0,1.0,0.9258200997725514,0.8571428571428571,2.5,0.7142857142857143,0.2857142857142857,1,0
278696,2020-05-01,6.0,11.0,5.0,3.0,0.0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,10,2020,5,1,4,26,92,2,1,16.0,16.0,0.0,0.0,16,0,1,1,0,0.625,0.38461538461538464,13.197445334487984,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,-6,16,-6,3.7142857142857144,3.0,3.6922422809485957,13.63265306122449,25.0,0.9615384615384616,0.038461538461538464,1,1
189194,2019-10-01,8.0,12.0,5.0,16.0,6.0,14.0,3.0,0,0,0,0,0,0,0,0,10,13,1,1,1,16,9,4,4,5,2019,10,1,1,64,305,10,1,6.555555555555555,4.0,5.31478255248951,28.24691358024691,16,0,1,1,1,0.7627118644067797,0.078125,13.197445334487984,0,0,0,0,1,0,0,0,0,0,0,0,0,10,3,-12,0,0,15,-7,-5,0,1,15,-12,9.142857142857142,8.0,4.549052379454474,20.69387755102041,2.764705882352941,0.734375,0.265625,1,0
332584,2020-07-01,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2020,7,1,2,2,31,1,1,0.0,0.0,0.0,0.0,0,0,1,0,0,0.0,1.0,13.197445334487984,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0.2857142857142857,0.0,0.45175395145262565,0.20408163265306126,0.0,1.0,0.0,0,1
159050,2019-08-01,1.0,0.0,0.0,7.0,2.0,4.0,5.0,0,0,0,0,0,0,3,2,3,1,2,2,1,1,1,1,1,1,2019,8,1,3,19,366,12,1,1.6363636363636365,1.0,0.7713892158398701,0.5950413223140496,3,0,1,1,1,0.611111111111111,0.05263157894736842,13.197445334487984,0,0,0,0,1,0,0,0,0,0,0,3,-1,1,-2,1,0,-1,0,0,0,0,0,3,-2,2.7142857142857144,2.0,2.4907993963089563,6.204081632653062,1.1111111111111112,0.5263157894736842,0.47368421052631576,1,0
233448,2020-01-01,0.0,1.0,1.0,3.0,0.0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,1,0,0,1,2020,1,1,2,6,213,4,1,0.8333333333333334,0.5,1.0671873729054748,1.1388888888888888,3,2,1,0,0,1.2,0.16666666666666666,13.197445334487984,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,-2,-1,1,-1,0,1,3,-2,0.8571428571428571,1.0,0.989743318610787,0.9795918367346939,5.0,0.8333333333333334,0.16666666666666666,1,1
312670,2020-06-01,6.0,9.0,13.0,10.0,0.0,15.0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,17,37,2020,6,1,0,55,61,3,1,9.0,9.0,8.0,64.0,17,0,1,1,1,4.111111111111111,0.6727272727272727,22.39424141749723,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,16,20,20,0,7.857142857142857,9.0,5.111012519999519,26.122448979591834,2.235294117647059,0.6909090909090909,0.3090909090909091,1,0
5076,2020-07-01,1.0,1.0,2.0,4.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,2020,7,1,2,8,31,2,1,1.0,1.0,0.0,0.0,1,0,1,1,0,7.0,0.875,9.216780238500851,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,6,0,1.1428571428571428,1.0,1.3552618543578767,1.8367346938775508,0.0,1.0,0.0,0,0
158358,2019-07-01,26.0,24.0,8.0,14.0,2.0,14.0,14.0,0,0,0,0,2,5,2,22,7,5,0,1,4,12,2,16,12,12,2019,7,1,0,102,397,13,1,6.923076923076923,5.0,6.402662168210711,40.994082840236686,22,1,1,1,1,1.7333333333333332,0.11764705882352941,22.39424141749723,0,1,0,0,0,0,0,0,0,2,3,-3,20,-15,-2,-5,1,3,8,-10,14,-4,0,20,-15,14.571428571428571,14.0,7.761758689832071,60.24489795918367,2.642857142857143,0.7254901960784313,0.27450980392156865,1,0
188910,2019-10-01,4.0,5.0,3.0,6.0,0.0,4.0,0.0,0,0,0,0,0,0,0,0,1,1,0,0,1,3,3,2,5,6,2019,10,1,1,22,305,8,1,1.7777777777777777,1.0,1.547598697464902,2.3950617283950617,5,2,1,1,1,3.375,0.2727272727272727,13.197445334487984,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,-1,0,1,2,0,-1,3,1,3,-1,3.142857142857143,4.0,2.166535841157586,4.6938775510204085,4.5,0.8181818181818182,0.18181818181818182,1,0
238694,2020-02-01,30.0,12.0,27.0,21.0,2.0,12.0,7.0,0,0,0,0,0,0,0,0,0,0,0,1,5,18,23,29,24,11,2020,2,1,5,111,182,7,1,16.666666666666668,20.5,10.241527663824812,104.8888888888889,29,0,1,1,1,0.6599999999999999,0.0990990990990991,13.197445334487984,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,4,13,5,6,-5,-13,13,-13,15.857142857142858,12.0,9.642592588963545,92.9795918367347,4.842105263157895,0.8288288288288288,0.17117117117117117,1,0
167195,2019-07-01,63.0,54.0,33.0,83.0,22.0,66.0,47.0,0,0,0,0,0,4,10,9,20,27,26,40,33,45,76,62,11,5,2019,7,1,0,368,397,13,1,30.25,26.5,21.362447581367324,456.3541666666667,76,0,1,1,1,0.1652892561983471,0.01358695652173913,13.197445334487984,0,0,0,0,1,0,0,0,0,0,4,6,-1,11,7,-1,14,-7,12,31,-14,-51,-6,31,-51,52.57142857142857,54.0,19.144989220286806,366.53061224489795,2.256637168141593,0.6929347826086957,0.3070652173913043,1,0
176815,2019-09-01,6.0,11.0,5.0,6.0,1.0,11.0,9.0,0,0,0,0,0,0,0,7,8,2,9,3,4,1,6,6,0,3,2019,9,1,6,49,335,10,1,4.6,5.0,2.90516780926679,8.440000000000001,9,1,1,0,1,0.6521739130434783,0.061224489795918366,13.197445334487984,0,0,0,0,1,0,0,0,0,0,0,0,7,1,-6,7,-6,1,-3,5,0,-6,3,7,-6,7.0,6.0,3.3380918415851206,11.142857142857142,1.45,0.5918367346938775,0.40816326530612246,1,0
282982,2020-05-01,25.0,18.0,11.0,32.0,0.0,17.0,10.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,21,38,53,2020,5,1,4,113,92,4,1,20.0,21.0,15.121728296285006,228.66666666666666,38,0,1,1,1,2.65,0.4690265486725664,22.39424141749723,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,20,17,15,20,0,16.142857142857142,17.0,9.701672483628368,94.12244897959182,3.185185185185185,0.7610619469026548,0.23893805309734514,1,0
327481,2020-07-01,3.0,4.0,3.0,4.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,2020,7,1,2,14,31,1,1,0.0,0.0,0.0,0.0,0,0,1,0,0,0.0,1.0,13.197445334487984,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,14,0,2.0,3.0,1.7728105208558367,3.142857142857143,0.0,1.0,0.0,0,0
3213,2019-02-01,1.0,4.0,0.0,1.0,1.0,1.0,0.0,2,0,0,0,0,0,0,0,1,0,1,2,0,0,1,0,0,1,2019,2,1,4,8,547,6,1,0.4117647058823529,0.0,0.6910200073218078,0.47750865051903124,2,7,1,0,0,2.428571428571429,0.125,9.216780238500851,0,0,0,0,0,1,-2,0,0,0,0,0,0,1,-1,1,1,-2,0,1,-1,0,1,1,-2,1.1428571428571428,1.0,1.2453996981544784,1.5510204081632657,7.0,0.875,0.125,1,1
4372,2020-01-01,2.0,3.0,0.0,0.0,0.0,2.0,0.0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,1,1,1,1,2020,1,1,2,7,213,6,1,1.0,1.0,0.5773502691896257,0.3333333333333333,2,1,1,1,1,1.0,0.14285714285714285,9.216780238500851,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,-1,-1,1,0,0,0,2,-1,1.0,0.0,1.1952286093343936,1.4285714285714286,2.5,0.7142857142857143,0.2857142857142857,1,0
1258,2019-04-01,2.0,0.0,3.0,0.0,3.0,4.0,0.0,0,0,2,1,0,0,1,1,1,1,1,1,1,1,0,0,0,1,2019,4,1,0,12,488,11,1,0.7333333333333333,1.0,0.573488351136175,0.32888888888888884,2,3,1,0,0,1.3636363636363638,0.08333333333333333,9.216780238500851,0,0,0,0,0,1,0,2,-1,-1,0,1,0,0,0,0,0,0,0,-1,0,0,1,2,-1,1.7142857142857142,2.0,1.577908716741037,2.4897959183673466,2.0,0.6666666666666666,0.3333333333333333,1,0
248383,2020-02-01,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2020,2,1,5,2,182,2,1,0.3333333333333333,0.0,0.4714045207910317,0.22222222222222224,1,2,1,0,0,3.0,0.5,13.197445334487984,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,0,1,1,-1,0.2857142857142857,0.0,0.45175395145262565,0.20408163265306123,1.0,0.5,0.5,1,1
5071,2020-05-01,5.0,1.0,0.0,0.0,0.0,2.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,2020,5,1,4,8,92,2,1,2.0,2.0,2.0,4.0,4,1,1,0,1,2.0,0.5,9.216780238500851,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,-4,4,4,-4,1.1428571428571428,0.0,1.7261494247992248,2.979591836734695,3.0,0.75,0.25,1,0
120729,2019-10-01,3.0,0.0,0.0,1.0,2.0,1.0,1.0,0,0,0,0,0,0,0,1,1,0,2,0,1,1,0,0,0,2,2019,10,1,1,8,305,6,1,0.6,0.5,0.66332495807108,0.44000000000000006,2,3,1,0,0,3.3333333333333335,0.25,22.39424141749723,0,1,0,0,0,0,0,0,0,0,0,0,1,0,-1,2,-2,1,0,-1,0,0,2,2,-2,1.1428571428571428,1.0,0.9897433186107869,0.9795918367346937,3.0,0.75,0.25,1,1
121984,2019-01-01,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,2019,1,1,1,3,578,3,1,0.11764705882352941,0.0,0.32218973970892123,0.1038062283737024,1,10,1,0,0,8.5,0.3333333333333333,13.197445334487984,0,0,0,0,1,0,-1,0,0,0,0,0,0,0,0,0,1,-1,0,0,0,0,1,1,-1,0.42857142857142855,0.0,0.49487165930539345,0.24489795918367344,2.0,0.6666666666666666,0.3333333333333333,1,1
147944,2019-05-01,5.0,6.0,1.0,3.0,3.0,1.0,1.0,0,0,1,1,2,2,2,1,0,0,0,0,1,1,2,3,2,2,2019,5,1,2,20,458,12,1,1.2,1.0,0.9092121131323904,0.8266666666666667,3,4,1,1,1,1.6666666666666667,0.1,13.197445334487984,0,0,0,0,1,0,0,1,0,1,0,0,-1,-1,0,0,0,1,0,1,1,-1,0,1,-1,2.857142857142857,3.0,1.8844151368961313,3.5510204081632653,9.0,0.9,0.1,1,0
1566,2019-07-01,2.0,4.0,1.0,1.0,2.0,2.0,0.0,0,0,0,0,1,3,0,0,0,0,0,3,1,1,0,0,1,2,2019,7,1,0,12,397,7,1,0.7692307692307693,0.0,1.0490908997681427,1.1005917159763314,3,5,1,1,0,2.5999999999999996,0.16666666666666666,9.216780238500851,0,0,0,0,0,1,0,0,0,1,2,-3,0,0,0,0,3,-2,0,-1,0,1,1,3,-3,1.7142857142857142,2.0,1.1605769149479943,1.3469387755102038,5.0,0.8333333333333334,0.16666666666666666,1,0
4085,2020-06-01,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2020,6,1,0,2,61,2,1,0.5,0.5,0.5,0.25,1,1,1,0,1,2.0,0.5,9.216780238500851,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,1,1,-1,0.2857142857142857,0.0,0.45175395145262565,0.20408163265306126,0.0,1.0,0.0,0,0
4895,2020-05-01,1.0,1.0,0.0,0.0,0.0,3.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,4,2020,5,1,4,6,92,2,1,1.0,1.0,1.0,1.0,2,1,1,0,1,4.0,0.6666666666666666,9.216780238500851,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,-2,4,4,-2,0.8571428571428571,1.0,0.989743318610787,0.9795918367346939,0.5,0.3333333333333333,0.6666666666666666,1,0
121450,2019-02-01,47.0,42.0,21.0,48.0,23.0,22.0,24.0,2,12,7,10,1,22,7,1,14,19,15,4,27,20,18,21,10,17,2019,2,1,4,227,547,18,1,12.352941176470589,12.0,7.78339995624616,60.58131487889273,27,0,1,1,1,1.3761904761904762,0.07488986784140969,22.39424141749723,0,1,0,0,0,0,10,-5,3,-9,21,-15,-6,13,5,-4,-11,23,-7,-2,3,-11,7,23,-15,32.42857142857143,24.0,11.623340346747424,135.10204081632654,3.9347826086956523,0.7973568281938326,0.2026431718061674,1,0
118562,2019-09-01,2.0,4.0,3.0,3.0,2.0,0.0,1.0,0,0,0,0,0,0,0,1,2,1,2,2,4,1,0,0,0,2,2019,9,1,6,15,335,8,1,1.3,1.0,1.1874342087037917,1.4100000000000001,4,3,1,0,0,1.5384615384615383,0.13333333333333333,13.197445334487984,0,0,0,0,1,0,0,0,0,0,0,0,1,1,-1,1,0,2,-3,-1,0,0,2,2,-3,2.142857142857143,2.0,1.2453996981544782,1.551020408163265,14.0,0.9333333333333333,0.06666666666666667,1,1
286,2019-10-01,0.0,9.0,3.0,9.0,2.0,6.0,5.0,0,0,0,0,0,0,0,0,3,3,4,5,4,3,3,3,1,5,2019,10,1,1,34,305,10,1,3.2222222222222223,3.0,1.0304020550550783,1.0617283950617287,5,0,1,1,1,1.5517241379310345,0.14705882352941177,9.216780238500851,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0,1,1,-1,-1,0,0,-2,4,4,-2,4.857142857142857,5.0,3.1815796359028696,10.122448979591836,2.090909090909091,0.6764705882352942,0.3235294117647059,1,0
282196,2020-05-01,2.0,6.0,4.0,3.0,0.0,4.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,5,10,2020,5,1,4,19,92,4,1,3.0,3.0,1.632993161855452,2.6666666666666665,5,0,1,1,1,3.3333333333333335,0.5263157894736842,13.197445334487984,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,5,5,0,2.7142857142857144,3.0,2.0503857277724746,4.204081632653061,3.75,0.7894736842105263,0.21052631578947367,1,0
247084,2020-03-01,18.0,20.0,13.0,18.0,0.0,20.0,8.0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,25,11,15,31,2020,3,1,6,97,153,5,1,16.5,15.0,5.172040216394301,26.75,25,0,1,1,1,1.878787878787879,0.31958762886597936,13.197445334487984,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,15,10,-14,4,16,16,-14,13.857142857142858,18.0,6.937034595530848,48.122448979591844,2.4642857142857144,0.711340206185567,0.28865979381443296,1,0
281667,2020-05-01,2.0,0.0,0.0,1.0,0.0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,2020,5,1,4,4,92,3,1,1.5,1.5,0.5,0.25,2,0,1,1,1,0.6666666666666666,0.25,22.39424141749723,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,-1,1,-1,0.5714285714285714,0.0,0.7284313590846835,0.5306122448979591,3.0,0.75,0.25,1,0
121172,2018-12-01,3.0,1.0,0.0,5.0,4.0,2.0,2.0,1,0,0,0,0,0,0,2,1,1,4,3,0,0,1,0,2,2,2018,12,1,5,17,609,9,1,0.8823529411764706,0.0,1.1823383083671635,1.3979238754325258,4,6,1,1,0,2.2666666666666666,0.11764705882352941,13.197445334487984,0,0,0,0,1,0,-1,0,0,0,0,0,2,-1,0,3,-1,-3,0,1,-1,2,0,3,-3,2.4285714285714284,2.0,1.590789817951435,2.5306122448979598,3.25,0.7647058823529411,0.23529411764705882,1,0
238560,2020-05-01,7.0,4.0,5.0,4.0,0.0,3.0,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,10,10,2020,5,1,4,27,92,3,1,8.5,8.5,1.5,2.25,10,0,1,1,1,1.1764705882352942,0.37037037037037035,13.197445334487984,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3,0,7,0,3.857142857142857,4.0,1.9587584572574412,3.8367346938775513,2.857142857142857,0.7407407407407407,0.25925925925925924,1,0
3504,2019-04-01,11.0,8.0,7.0,16.0,4.0,9.0,4.0,0,6,9,9,3,10,2,3,2,6,1,0,1,1,1,1,1,3,2019,4,1,0,59,488,16,1,3.5,2.0,3.2596012026013246,10.625,10,1,1,1,1,0.8571428571428571,0.05084745762711865,9.216780238500851,0,0,0,0,0,1,6,3,0,-6,7,-8,1,-1,4,-5,-1,1,0,0,0,0,2,7,-8,8.428571428571429,8.0,3.8861344310672696,15.10204081632653,3.5384615384615383,0.7796610169491526,0.22033898305084745,1,0
